,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
33,SZ000999,0.017424547087480705,0.7142857142857143,,,,,,2026-08-19,0.0048999353,0.0175582,0.2790682,0.008983267,0.511628,0.0036749982,0.20930381,-0.00040833312,-0.023255978,0.995124,1.0089395,0.9914669,1.0009522,1.0146446,1.0287807,1.022272,0.9621682,0.9597274,1.0013628,1.010536,1.0217888,1.0180346,0.9938913,0.009559522,0.01207707,0.019484518,0.023154173,0.034573413,-0.0041289474,-0.0032753027,-0.0015546088,0.00030285484,0.0010603928,0.46638688,0.6742038,0.2228081,0.013259043,0.28691208,0.006895128,0.004202904,-0.007020098,-0.022425914,-0.025172912,1.0206394,1.0369045,1.0747347,1.0747347,1.0747347,0.9821117,0.9821117,0.9821117,0.9430748,0.8776346,1.0064883,1.021133,1.0371606,1.0355334,1.0216211,0.99438626,0.9990237,1.0039866,1.002929,0.9647717,0.6,0.3,0.15,0.2,0.56666666,0.46429724,0.32647252,0.19313037,0.4323653,0.6208286,0.2,0.3,0.4,0.6,0.8,0.6,0.8,0.9,0.06666667,0.38333333,-0.4,-0.5,-0.5,0.53333336,0.41666666,0.44194818,0.63159144,0.7011776,0.45089468,0.42692608,-0.053129166,0.042889405,0.09731409,0.3459327,0.40565643,0.6,0.5,0.45,0.53333336,0.55,0.4,0.5,0.5,0.43333334,0.43333334,0.2,0.0,-0.05,0.1,0.11666667,0.2894731,0.30319846,0.44264004,0.5531733,0.52479964,0.71052694,0.69680154,0.55735993,0.4468267,0.47520038,-0.42105386,-0.39360306,-0.11471992,0.10634659,0.049599234,1.1113223,1.2786901,1.4722589,1.8149664,1.5475771,0.1769548,0.2778357,0.4587293,0.7408786,0.64486915,0.8168122,0.73266566,0.8152812,0.9857177,1.0018356,0.37574795,0.20403591,0.39665914,0.5082429,0.4952194,0.6242521,0.7959641,0.60334086,0.4917571,0.5047806,-0.24850413,-0.5919282,-0.20668173,0.016485792,-0.009561164
34,SZ000895,0.016679106591688767,0.7142857142857143,,,,,,2026-08-19,0.0052000144,0.013200006,0.3939403,0.004799976,0.36363435,0.0032000165,0.24242537,0.003600055,0.2727313,0.9948269,1.0047752,0.9916434,0.99928284,0.98010445,1.0079609,0.99483144,0.91922295,0.975728,0.98813784,0.9879794,1.0047323,0.99050015,0.96673757,0.00875257,0.012353976,0.025444504,0.033628486,0.041002706,0.0051739193,0.00025059955,-0.0020733327,0.0016356014,0.000994572,0.87359107,0.003771886,0.2323903,0.18333359,0.17945156,0.0015143004,0.010892862,0.014964415,-0.014216385,0.0039225332,1.0047752,1.0151209,1.0692354,1.0692354,1.0692354,0.96975726,0.9470774,0.9470774,0.90847456,0.88062215,0.9952208,0.9952208,1.0249835,1.011062,0.9962518,0.9811328,0.9798655,0.9851898,0.96991503,0.92383033,1.0,0.9,0.6,0.7,0.85,0.863637,0.7777762,0.43323055,0.5693264,0.6329237,1.0,0.1,0.3,0.53333336,0.76666665,0.4,0.2,0.6,0.06666667,0.38333333,0.6,-0.1,-0.3,0.46666667,0.38333333,0.32550043,-0.4521271,0.19550732,0.09434284,0.107483566,0.11793159,-0.7523872,-0.45309976,-0.32313183,-0.11422209,0.8,0.6,0.6,0.6333333,0.53333336,0.2,0.4,0.4,0.36666667,0.45,0.6,0.2,0.2,0.26666668,0.083333336,0.89082384,0.464264,0.5095104,0.599616,0.518365,0.10917613,0.53573596,0.49048957,0.400384,0.48163497,0.78164774,-0.07147199,0.019020835,0.19923197,0.036730062,0.9486647,1.2468303,1.2894452,1.3902994,1.3023198,0.07737163,0.6781788,0.49711013,0.48930869,0.39418173,0.56538266,1.8230671,1.3802383,1.1773077,1.2731719,0.6538534,0.49319696,0.44976157,0.4775671,0.46413895,0.34614658,0.50680304,0.55023843,0.5224329,0.535861,0.30770686,-0.0136061,-0.100476876,-0.04486581,-0.07172209
35,SH600039,0.015718595737437297,0.7142857142857143,,,,SH600039,四川路桥,2026-08-19,0.0011778561,0.022379266,0.05263158,0.016489984,0.7368421,0.0047114245,0.21052632,-0.010600705,-0.47368422,0.9988235,1.0164706,0.9941177,1.0046089,0.9905316,1.0128832,1.0333722,0.9774156,0.9594878,0.9915095,0.9931471,1.0157897,0.9975036,0.96472645,0.0073281773,0.008297338,0.026702838,0.0387937,0.047106743,0.0038882464,-9.6425305e-05,-0.00371085,0.0016350151,0.0016832682,0.7038103,0.0012379866,0.6759272,0.13766478,0.38943982,0.00071399164,0.0072868317,0.019463379,-0.0212113,-0.014382863,1.0164706,1.0246681,1.0705817,1.0705817,1.0705817,0.9717251,0.9717251,0.9717251,0.9202735,0.85984,0.997144,1.0006984,1.0378735,1.0339775,1.0037253,0.985161,0.985161,0.9924564,0.9509818,0.92681414,1.0,0.8,0.4,0.56666666,0.78333336,0.6319051,0.5340625,0.28601947,0.53042036,0.6650798,1.0,0.4,0.4,0.6,0.8,0.6,0.8,0.9,0.2,0.4,0.4,-0.4,-0.5,0.4,0.4,0.8730336,0.5724139,0.5828347,0.37379086,0.17152856,0.83380616,0.5277281,0.28500342,0.37601838,0.20514798,0.4,0.4,0.45,0.46666667,0.48333332,0.6,0.6,0.55,0.53333336,0.5,-0.2,-0.2,-0.1,-0.06666667,-0.016666668,0.6438677,0.43555874,0.4353966,0.5259497,0.5256789,0.3561323,0.56444126,0.5646034,0.47405028,0.47432116,0.2877354,-0.12888251,-0.12920678,0.051899422,0.05135771,0.8011676,0.95369005,1.0757431,1.1598321,1.2298816,0.22877975,0.28391242,0.29330096,0.45250124,0.45810065,0.8645272,0.7568701,0.89715093,1.1882193,1.1299278,0.62890685,0.48426417,0.38613078,0.4732794,0.45236298,0.37109318,0.51573586,0.6138692,0.52672064,0.54763705,0.25781363,-0.031471692,-0.22773841,-0.053441245,-0.09527404
36,SH600918,0.014341002272948773,0.7857142857142857,,,,SH600918,中泰证券,2026-08-19,-0.010849892,0.019891525,-0.5454531,0.0054249787,0.27272817,0.0036166525,0.18181878,-0.012658219,-0.63636243,1.0109689,1.0164534,0.9963437,1.0033541,1.0210158,1.033275,1.028021,0.966725,1.0122592,1.0129597,1.0162872,1.021366,1.0211325,0.9968185,0.010624001,0.008091082,0.011708259,0.019436259,0.032078605,-0.0050788117,-0.0015390334,-0.0006399539,0.00010831253,0.0012319533,0.57133126,0.33166093,0.10456367,0.0024067657,0.44983923,-0.0028020965,-0.009361567,-0.015286467,-0.022703053,-0.033161078,1.0389963,1.0389963,1.0477488,1.0659548,1.0659548,0.9963437,0.9963437,0.9963437,0.94704425,0.8950963,1.0196147,1.021366,1.033275,1.0353765,1.0287216,1.0056041,1.0112084,1.0112084,1.0112084,0.96637475,0.2,0.1,0.05,0.1,0.525,0.08572324,0.08572324,0.07112764,0.44534093,0.61397976,0.2,0.6,0.45,0.3,0.65,1.0,1.0,1.0,0.06666667,0.18333334,-0.8,-0.4,-0.55,0.23333333,0.46666667,0.59108305,-0.15684462,0.34295288,0.32687396,-0.046024993,0.34315607,0.21271645,0.1992917,0.6114862,0.5199628,0.4,0.4,0.45,0.5,0.46666667,0.6,0.6,0.55,0.5,0.53333336,-0.2,-0.2,-0.1,0.0,-0.06666667,0.31249985,0.30612254,0.425926,0.55026454,0.49278352,0.6875001,0.69387746,0.574074,0.44973546,0.5072165,-0.3750003,-0.38775495,-0.14814799,0.10052905,-0.014432972,1.2483962,1.073984,1.2248601,1.7219214,1.8356334,0.18957488,0.25395152,0.25253895,1.0133691,0.8643307,0.647745,0.8477896,0.7787356,2.0867844,1.4590428,0.62122154,0.4175697,0.38620833,0.49939623,0.49370438,0.37877846,0.5824303,0.6137917,0.50060374,0.5062956,0.24244305,-0.1648606,-0.22758335,-0.0012075257,-0.012591253
37,SZ300750,0.01369814760871794,0.7857142857142857,,,,,,2026-08-19,-0.012690392,0.021979727,-0.577368,0.007588852,0.34526598,0.0017004833,0.07736599,-0.01857876,-0.845268,1.0128535,1.0205399,0.99827766,1.0054994,1.0126655,1.0378653,0.95348966,0.92465055,1.0309412,1.0156611,1.0094887,1.0104314,0.9875942,1.0024681,0.010375423,0.011359097,0.014415647,0.03768081,0.042928994,-0.0031532547,0.0020618697,0.0005914185,0.0033788464,-0.000830367,0.230912,0.30202734,0.058910068,0.62315804,0.114113905,-0.009354633,-0.018767081,-0.016049847,-0.03658747,0.022027714,1.0308145,1.050162,1.050162,1.050162,1.1224823,0.99827766,0.9836091,0.9374854,0.8866425,0.8866425,1.0206538,1.0186777,1.0199181,1.016891,1.0293726,1.0101324,0.9987965,0.9987965,0.9550032,0.9714868,0.2,0.3,0.25,0.5,0.4,0.05293504,0.24628392,0.5548147,0.6932355,0.4806547,0.4,0.1,0.55,0.7,0.06666667,1.0,0.2,0.05,0.06666667,0.53333336,-0.6,-0.1,0.5,0.6333333,-0.46666667,0.023768244,-0.4987298,0.028211825,-0.4992359,0.016347263,0.3374626,-0.22384982,0.33729032,0.03661135,0.08960756,0.4,0.5,0.55,0.56666666,0.5,0.6,0.5,0.45,0.43333334,0.5,-0.2,0.0,0.1,0.13333334,0.0,0.3868547,0.36152214,0.5723275,0.5622868,0.4874562,0.6131453,0.63847786,0.42767254,0.43771318,0.5125438,-0.2262906,-0.27695572,0.14465496,0.124573626,-0.025087623,0.9344361,1.0854207,1.3697889,1.5703924,1.6222373,0.16170934,0.40596238,0.49453148,0.54972136,0.50051683,0.5633961,1.4785426,1.0995167,1.0501869,0.95261383,0.5185209,0.43889213,0.4685074,0.4887602,0.4868837,0.48147914,0.5611079,0.5314926,0.51123977,0.5131163,0.037041724,-0.122215755,-0.06298521,-0.022479573,-0.026232624
38,SH601006,0.011633920668601442,0.6428571428571429,,,,SH601006,大秦铁路,2026-08-19,0.0042104376,0.012631618,0.33332527,0.00631586,0.50000405,0.0021053206,0.1666707,-1.0174071e-07,-8.054448e-06,0.99580723,1.0062894,0.9937107,1.0000983,0.9953811,1.0084682,1.0123173,0.9892225,1.0700539,0.99030024,0.9966898,1.0130485,1.005825,1.0064152,0.006790159,0.0095811365,0.020894464,0.021607788,0.03277647,0.0032332481,-0.0021135185,-0.002615667,0.00034406447,-0.00051130453,0.5668371,0.44605613,0.54849225,0.019649917,0.07422236,0.0032332584,0.012821049,0.0118002845,-0.010813978,0.008668247,1.0062894,1.0188195,1.0603884,1.0603884,1.0727029,0.9769873,0.9769873,0.9769873,0.96398944,0.9197668,0.99507314,1.0024635,1.0281756,1.0246345,1.0364896,0.9849115,0.9884527,0.99507314,0.9849115,0.9807545,1.0,0.7,0.35,0.46666667,0.43333334,0.78536063,0.5501205,0.275928,0.37355778,0.52461904,1.0,0.1,0.3,0.53333336,0.016666668,0.6,0.8,0.9,0.13333334,0.38333333,0.4,-0.7,-0.6,0.4,-0.36666667,0.86841196,0.8318092,0.49752805,0.26539105,0.067066744,0.69367784,0.3905904,0.07688291,0.21637025,0.06432431,0.6,0.4,0.45,0.5,0.46666667,0.4,0.6,0.55,0.5,0.53333336,0.2,-0.2,-0.1,0.0,-0.06666667,0.578947,0.42253447,0.46638626,0.518617,0.44174132,0.421053,0.57746553,0.53361374,0.48138303,0.55825865,0.157894,-0.1549311,-0.06722745,0.03723393,-0.11651735,0.8324646,0.95157576,1.0451733,1.1050807,1.049603,0.12603618,0.19458802,0.2967357,0.29289,0.28686446,0.44397277,0.4230145,0.91673595,0.9371067,0.83740985,0.6277469,0.3562098,0.49881095,0.5098238,0.48239705,0.37225315,0.6437902,0.50118905,0.4901762,0.517603,0.2554937,-0.28758037,-0.0023780868,0.019647583,-0.035205904
39,SZ000333,0.011466106977627778,0.6428571428571429,,,,,,2026-08-19,0.0144892465,0.016764462,0.8642834,0.0007185107,0.042859156,0.0015567053,0.09285746,0.0153274415,0.91428167,0.9857177,1.0007082,0.9841832,0.9951595,0.99551433,1.0088516,1.000937,0.9373206,0.8944976,0.98708135,0.99410284,1.0039154,0.9920833,0.951142,0.010063357,0.012151818,0.01800321,0.02622661,0.048641104,0.0019019117,-0.0018742465,-0.0014571714,0.0014355349,0.0021937229,0.08929661,0.2180632,0.22929226,0.23219076,0.6203782,0.009114846,0.014331246,0.009927667,-0.012898585,-0.015856834,1.0007082,1.0165077,1.0564121,1.0564121,1.0564121,0.97248304,0.97248304,0.97248304,0.91901857,0.8545787,0.994992,1.006886,1.0112679,1.0078948,1.0001156,0.979051,0.9844777,0.99172646,0.97565395,0.90908694,1.0,0.7,0.45,0.6,0.8,0.9749072,0.62503445,0.3278597,0.5894121,0.72050154,1.0,0.4,0.3,0.53333336,0.76666665,0.6,0.8,0.9,0.06666667,0.33333334,0.4,-0.4,-0.6,0.46666667,0.43333334,0.7191547,0.056770504,0.6702151,0.07845047,-0.25218517,0.64123553,-0.36653826,-0.006798449,0.058371928,0.2729993,0.4,0.4,0.4,0.46666667,0.5,0.6,0.6,0.6,0.53333336,0.5,-0.2,-0.2,-0.2,-0.06666667,0.0,0.549451,0.45929578,0.49789378,0.59879327,0.5755438,0.450549,0.5407042,0.50210625,0.40120673,0.42445615,0.098901995,-0.08140842,-0.004212459,0.19758655,0.15108767,0.7024146,0.7507294,0.8869217,0.99032587,1.0997578,0.1733093,0.21532215,0.29867744,0.32109463,0.35990387,0.72731334,0.8937791,0.8664457,0.836091,0.9205538,0.7553073,0.52936965,0.5024263,0.50409347,0.5082709,0.24469267,0.47063038,0.49757367,0.49590653,0.4917291,0.5106147,0.058739275,0.0048526237,0.008186914,0.016541803
40,SH600674,0.011198999971940548,0.5714285714285714,,,,SH600674,川投能源,2026-08-19,0.011711104,0.023422321,0.49999756,0.0052049854,0.2222233,0.006506232,0.27777913,0.013012351,0.5555534,0.9884245,1.0051447,0.98199356,0.9970239,0.9684948,0.9633539,1.0154226,0.90199316,0.94312024,0.98032165,0.9744687,0.9889003,0.98184925,0.9526071,0.013124333,0.011458292,0.020502256,0.028321343,0.043200925,0.006430255,0.0028259556,-0.0022064,0.0007261355,0.0011680822,0.6001253,0.5575738,0.40535286,0.05094591,0.22297724,0.0068178317,0.012814476,0.032060478,0.007621806,0.012934491,1.0051447,1.0051447,1.0260237,1.0279018,1.0279018,0.9614075,0.9524048,0.9524048,0.89325297,0.8595939,0.98867357,0.9801897,1.0106941,1.0098089,0.9898392,0.9706832,0.96631205,0.96758217,0.96412367,0.9037361,1.0,1.0,0.65,0.6666667,0.8333333,0.8823717,0.9024509,0.6465072,0.79278123,0.83422196,1.0,1.0,0.1,0.3,0.65,0.2,0.2,0.6,0.06666667,0.38333333,0.8,0.8,-0.5,0.23333333,0.26666668,0.049420804,0.11236025,0.31596202,0.059849013,0.26929745,-0.33471075,-0.06625972,-0.20946692,0.10956044,0.088133685,0.8,0.7,0.55,0.6,0.56666666,0.2,0.3,0.45,0.4,0.43333334,0.6,0.4,0.1,0.2,0.13333334,0.79536206,0.7175977,0.45940098,0.64982766,0.54253525,0.20463796,0.28240228,0.540599,0.3501723,0.45746472,0.5907241,0.43519542,-0.08119803,0.29965538,0.08507052,0.9110177,0.8724446,0.99913055,1.2441955,1.245216,0.25194362,0.19890842,0.23367876,0.46720362,0.4679852,0.35066685,0.5300482,0.8968319,1.0184231,1.0459962,0.6265032,0.41252643,0.43530577,0.52476716,0.49777734,0.37349677,0.5874736,0.5646942,0.4752328,0.50222266,0.25300646,-0.17494711,-0.12938847,0.049534377,-0.004445324
41,SH600760,0.008592254980911774,0.7142857142857143,,,,SH600760,中航沈飞,2026-08-19,-0.010681849,0.029545425,-0.36153987,0.0034090632,0.11538379,0.015454512,0.52307636,0.0013635999,0.04615266,1.0107971,1.014243,0.98437864,0.995273,1.0144819,0.97679716,0.9818522,0.91454333,0.9965617,1.0143406,1.0102056,1.0032675,0.9788867,0.9671426,0.0094776265,0.01902735,0.016349792,0.041169032,0.036816873,-0.004941143,0.0020355186,0.0011496043,0.0038902434,0.00083167176,0.67950976,0.10490712,0.17303756,0.6920124,0.15563595,-0.0044584097,-0.019365458,-0.014188781,-0.03529523,0.008323104,1.0459598,1.0459598,1.0459598,1.0459598,1.0459598,0.98437864,0.9655551,0.9655551,0.87296665,0.87296665,1.0210443,1.0223376,1.0194002,1.0135528,0.9987249,1.0075415,0.995956,0.99306875,0.926311,0.9320491,0.2,0.3,0.55,0.7,0.81666666,0.25367108,0.4283941,0.4283941,0.7343257,0.7343257,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.2,0.6,0.16666667,0.5833333,-0.8,0.4,0.2,0.7,0.35,0.24402866,0.5745585,0.46424097,0.06772082,0.17895697,0.21434613,0.68315554,0.5586716,0.54277474,0.5987692,0.6,0.5,0.45,0.53333336,0.46666667,0.4,0.5,0.55,0.46666667,0.53333336,0.2,0.0,-0.1,0.06666667,-0.06666667,0.26304048,0.60043365,0.5485916,0.63138,0.50214374,0.7369595,0.39956632,0.45140836,0.36861995,0.49785626,-0.473919,0.20086735,0.097183265,0.2627601,0.0042874687,1.0406415,1.10544,1.0358553,1.0923101,1.0980319,0.3005317,0.46540785,0.3507208,0.36228484,0.39623922,0.6772913,2.0763752,2.1327913,1.6954504,1.7182337,0.6043812,0.49642047,0.48904213,0.52010083,0.49687937,0.39561877,0.50357956,0.51095784,0.47989917,0.5031206,0.20876245,-0.00715908,-0.021915706,0.040201638,-0.006241239
42,SH600905,0.0077486208569957195,0.5714285714285714,,,,SH600905,三峡能源,2026-08-19,-0.005390835,0.01078167,-0.5,0.0026954175,0.25,0.0026954175,0.25,-0.005390835,-0.5,1.0054201,1.0081301,0.99728996,1.0036087,1.0202532,1.0354431,1.0632912,1.0,1.1012658,1.0086076,1.0156963,1.0329114,1.0290296,1.053249,0.0075100837,0.009228857,0.020136246,0.022816155,0.04945413,-0.0045569655,-0.002853859,-0.0029884847,-6.307952e-05,-0.0019344329,0.92045367,0.8765579,0.7709267,0.0005923707,0.46666157,0.0005063128,-0.0028538743,-0.0045208246,-0.028114913,0.0038168002,1.0229595,1.0332578,1.0722954,1.0722954,1.1880932,0.99728996,0.99728996,0.99728996,0.9784066,0.9784066,1.012152,1.0227848,1.0516455,1.0536709,1.1043038,1.0040507,1.0070887,1.0182279,1.0096203,1.007595,0.2,0.1,0.05,0.083333336,0.075,0.105574,0.075345844,0.036131043,0.22998895,0.10297943,0.2,0.1,0.45,0.6333333,0.06666667,1.0,1.0,1.0,0.06666667,0.53333336,-0.8,-0.9,-0.55,0.56666666,-0.46666667,-0.08277913,0.32844213,0.7724002,0.52357733,0.7956912,-0.45580566,-0.124028355,-0.05500313,0.11329665,0.25658932,0.0,0.1,0.25,0.36666667,0.38333333,0.8,0.7,0.6,0.46666667,0.5,-0.8,-0.6,-0.35,-0.1,-0.11666667,0.0,0.06250071,0.25490224,0.5,0.41596648,1.0,0.9374993,0.74509776,0.5,0.58403355,-1.0,-0.87499857,-0.4901955,0.0,-0.16806705,0.8407949,0.8931727,1.1446532,1.3340849,1.926182,0.14610209,0.14915708,0.31406146,0.521288,1.2396195,1.0487169,0.91971564,1.0350882,1.5356333,2.1614068,0.5640032,0.28379372,0.40807915,0.5075371,0.49187368,0.4359968,0.7162063,0.59192085,0.49246287,0.5081263,0.1280064,-0.4324126,-0.1838417,0.015074273,-0.016252631
43,SH600030,0.00715814156996917,0.6428571428571429,,,,SH600030,中信证券,2026-08-19,-0.005130025,0.01722239,-0.29786953,0.0065958356,0.38298026,0.0054965294,0.3191502,-0.006229331,-0.36169955,1.0051565,1.0117863,0.9944751,1.0004659,1.0202589,1.0379512,1.0423743,1.0313439,0.94987166,1.0109212,1.0183967,1.0300033,1.0334207,1.0134221,0.009643783,0.01060394,0.015106175,0.014635611,0.04674076,-0.0047943974,-0.0031376886,-0.0022052196,-0.001147625,0.0016117527,0.617893,0.8025952,0.7458692,0.47651875,0.36266452,-0.001332398,-0.004277151,-0.0090536745,-0.016780125,-0.06096885,1.0346547,1.0368669,1.061913,1.0619311,1.1005598,0.9944751,0.9944751,0.9944751,0.9944751,0.9136275,1.0166221,1.0286134,1.0424616,1.0463059,1.0493639,1.004718,1.0082564,1.0190903,1.0214384,0.963687,0.2,0.1,0.05,0.033333335,0.26666668,0.13750435,0.13032892,0.081925355,0.0819033,0.46205243,0.2,0.1,0.35,0.16666667,0.41666666,1.0,1.0,1.0,1.0,0.16666667,-0.8,-0.9,-0.65,-0.8333333,0.25,0.05356075,-0.12538855,0.5878165,0.557691,0.10166206,-0.38752797,-0.35391062,0.055723105,0.23401591,0.6323903,0.4,0.3,0.35,0.36666667,0.45,0.6,0.6,0.6,0.6,0.53333336,-0.2,-0.3,-0.25,-0.23333333,-0.083333336,0.2875135,0.21907797,0.36900753,0.4476849,0.52894443,0.7124865,0.780922,0.6309925,0.55231506,0.4710556,-0.424973,-0.56184405,-0.26198494,-0.104630165,0.05788881,1.0547009,1.0206351,1.1554416,1.3300842,1.8712202,0.15968533,0.13000546,0.21629854,0.3379341,0.9099359,0.78315926,0.979769,0.8771028,0.9587495,1.6922561,0.57640237,0.42792568,0.48653045,0.47365066,0.4839122,0.4235976,0.57207435,0.5134695,0.52634937,0.51608783,0.15280476,-0.14414865,-0.026939077,-0.0526987,-0.032175623
44,SH601059,0.006936745381078825,0.6428571428571429,,,,SH601059,信达证券,2026-08-19,-0.0067072897,0.0243903,-0.27499825,0.01707321,0.7,0.00060980004,0.025001744,-0.0231707,-0.94999653,1.0067526,1.023941,0.9993861,1.0079033,1.0278113,1.0326481,1.0133011,1.0145103,1.0622733,1.013422,1.0185006,1.0170194,1.0183998,1.0051894,0.013262551,0.010549945,0.011764927,0.012732363,0.032362852,-0.008041107,-0.002286471,0.00019046856,-0.0001330247,0.00056523515,0.9190042,0.43056864,0.009173524,0.00845957,0.0930389,0.0026602247,-0.008211477,-0.018828792,-0.016470976,-0.02186387,1.0357366,1.0357366,1.0363318,1.0580797,1.064784,0.9981491,0.9981491,0.9869725,0.9869725,0.8913374,1.020798,1.0258766,1.0273277,1.0278113,1.0278113,1.0004836,1.0136638,1.0082225,1.008948,0.98597336,0.2,0.1,0.1,0.06666667,0.31666666,0.049242806,0.049242806,0.26393175,0.18320897,0.62648994,0.2,0.6,0.5,0.16666667,0.016666668,0.8,0.9,0.25,0.5,0.21666667,-0.6,-0.3,0.25,-0.33333334,-0.2,-0.50915664,-0.578783,-0.06688781,0.26740867,-0.13277763,0.18086278,0.004692981,0.23657708,0.47767824,0.40892684,0.2,0.4,0.6,0.53333336,0.45,0.8,0.6,0.4,0.46666667,0.53333336,-0.6,-0.2,0.2,0.06666667,-0.083333336,0.10344895,0.20652165,0.45833322,0.47735846,0.45960784,0.8965511,0.79347837,0.5416668,0.52264154,0.54039216,-0.7931021,-0.58695674,-0.08333356,-0.045283057,-0.08078432,0.75902593,0.69751644,0.8205488,1.0487434,1.3540785,0.1539266,0.13776922,0.20239966,0.4690462,0.6158226,1.0522491,1.1094416,0.9227781,1.5769999,1.247867,0.7801627,0.53615326,0.48591822,0.5083523,0.4858362,0.21983732,0.46384677,0.5140818,0.49164775,0.5141638,0.5603254,0.07230648,-0.028163524,0.016704518,-0.028327575
45,SH600196,0.006662425127215764,0.5714285714285714,,,,SH600196,复星医药,2026-08-19,-0.013772961,0.024207046,-0.56896496,0.007929911,0.3275869,0.0025041746,0.10344817,-0.019198697,-0.79310364,1.0139652,1.0220059,0.99746084,1.0058843,1.0262442,0.97122973,0.99694055,0.9545289,0.96367925,1.0182896,1.0136358,0.99273586,0.99296135,0.9632606,0.012485798,0.020586539,0.027381467,0.02587271,0.039907735,-0.007539234,0.0023223779,0.0036600183,0.0011437809,0.0017167837,0.9115109,0.116656914,0.62534714,0.15146194,0.5644388,-0.0032110452,-0.024086442,-0.027506042,-0.0095461765,-0.013905684,1.044882,1.0520699,1.0520699,1.0520699,1.0520699,0.99746084,0.95810616,0.9403514,0.93456775,0.86718625,1.0264238,1.0269234,1.0215062,1.0215062,1.0000561,1.0128666,1.0040643,0.9696242,0.97284645,0.92250264,0.2,0.2,0.6,0.6333333,0.8,0.053544544,0.44585088,0.5339183,0.55685997,0.7183638,0.2,0.4,0.7,0.8,0.9,1.0,0.2,0.15,0.06666667,0.38333333,-0.8,0.2,0.55,0.73333335,0.51666665,0.96011055,0.65588975,0.7021713,0.59449744,0.55908686,0.82809776,0.89026356,0.3889456,0.35528845,0.5210134,0.4,0.5,0.5,0.53333336,0.5,0.6,0.5,0.5,0.43333334,0.48333332,-0.2,0.0,0.0,0.1,0.016666668,0.19623086,0.6188265,0.5063335,0.55293417,0.51931226,0.8037692,0.3811735,0.4936665,0.4470658,0.4806877,-0.6075383,0.23765302,0.012667,0.10586838,0.038624566,1.2953722,1.4925798,1.1813388,1.3750846,1.2608227,0.21514305,0.4771357,0.47893566,0.53894216,0.5163925,0.54728305,1.2555262,1.3049369,1.2175466,1.2560753,0.33290687,0.49750197,0.4729304,0.49650455,0.513475,0.6670931,0.50249803,0.52706957,0.50349545,0.486525,-0.33418623,-0.0049960716,-0.054139182,-0.0069908863,0.02695001
