,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
58,SH688981,0.02898470180234249,0.7857142857142857,,,,SH688981,中芯国际,2026-08-19,-0.02185374,0.042408485,-0.51531523,0.0052724155,0.12432454,0.01528233,0.3603602,-0.011843825,-0.2792796,1.022342,1.0277323,0.98437625,1.0033078,0.9996094,0.9800016,1.215452,1.1881884,1.1653777,1.034388,1.0111164,1.0173229,1.0858657,1.0895816,0.028681435,0.03247743,0.061476797,0.11835498,0.10149323,-0.0005858855,0.007409932,-0.00305398,-0.010645285,-0.00091357663,0.001043191,0.4771738,0.086372994,0.6269649,0.02471244,-0.03321618,-0.04446103,0.011689921,0.06849093,-0.062631056,1.0739785,1.0739785,1.2302946,1.3775487,1.3775487,0.98437625,0.9521131,0.9000078,0.9000078,0.9000078,1.05723,1.0412624,1.0679791,1.2032654,1.1863136,1.0089368,0.98493874,0.96959615,0.9799391,0.99507856,0.2,0.5,0.5,0.33333334,0.26666668,0.17436785,0.3929488,0.30274358,0.2093898,0.2093898,0.8,0.9,0.05,0.06666667,0.53333336,1.0,0.1,0.45,0.6333333,0.81666666,-0.2,0.8,-0.4,-0.56666666,-0.28333333,-0.14200562,0.6294602,-0.012698033,0.7204359,0.63540316,-0.00832664,0.294957,0.09914764,0.3515938,0.39918086,0.6,0.5,0.45,0.43333334,0.5,0.4,0.5,0.55,0.56666666,0.5,0.2,0.0,-0.1,-0.13333334,0.0,0.50142443,0.5443827,0.32535467,0.4240686,0.46547955,0.49857557,0.4556173,0.67464536,0.57593143,0.53452045,0.0028488585,0.08876536,-0.3492907,-0.15186282,-0.06904087,1.0094081,0.85886997,0.92788285,1.1393168,1.3095397,0.106701605,0.19573377,0.18378392,0.3764461,0.4078586,0.6182089,0.7384235,0.7814097,1.2545335,1.026369,0.6811648,0.50113934,0.46608037,0.45839128,0.44052184,0.3188352,0.49886063,0.53391963,0.5416087,0.55947816,0.36232963,0.0022787375,-0.067839265,-0.083217435,-0.11895633
59,SH601658,0.028589480372510412,0.7857142857142857,,,,SH601658,邮储银行,2026-08-19,0.008097165,0.010121456,0.8,0.0,0.0,0.0020242913,0.2,0.010121456,1.0,0.99196786,1.0,0.98995984,0.9965804,0.9898844,0.9956647,1.0260116,0.9956647,0.982659,0.9916185,0.9933526,1.0102601,1.0115125,0.99665225,0.0056339623,0.0046801227,0.02078801,0.01919183,0.022487342,0.0013005723,-0.0005780317,-0.0028749616,-0.0008638376,0.0006061811,0.13322358,0.13982998,0.6694317,0.15701212,0.22162993,0.005780345,0.009248543,0.017052017,0.0010131157,-0.014534569,1.0,1.0025733,1.0476879,1.0486007,1.0486007,0.9835419,0.9835419,0.9835419,0.97756106,0.9367217,0.9953757,0.99624276,1.0283237,1.0274566,1.0216763,0.98786134,0.98959535,0.9933526,0.9936416,0.97803473,1.0,1.0,0.55,0.43333334,0.65833336,1.0,0.86478674,0.25657216,0.31586537,0.565596,1.0,0.1,0.3,0.3,0.65,0.6,0.8,0.9,0.06666667,0.3,0.4,-0.7,-0.6,0.23333333,0.35,0.95266765,0.8680002,0.6806991,0.63637197,0.33916497,0.9138118,0.7514758,0.42115912,0.3867692,0.40324685,0.6,0.4,0.35,0.43333334,0.48333332,0.4,0.4,0.5,0.46666667,0.43333334,0.2,0.0,-0.15,-0.033333335,0.05,0.68421185,0.5555558,0.418182,0.50761425,0.515,0.31578818,0.44444418,0.58181804,0.49238577,0.48500004,0.36842364,0.11111166,-0.16363606,0.015228478,0.029999917,0.6194436,0.6611191,0.8449821,0.8767224,0.8875498,0.23175518,0.19948916,0.28381026,0.26105914,0.29196957,0.9283689,1.0288297,1.1275781,0.9911113,1.0660104,0.73531187,0.4883889,0.5257636,0.51841235,0.5131079,0.2646881,0.5116111,0.4742364,0.48158765,0.4868921,0.47062376,-0.023222212,0.05152719,0.036824703,0.026215797
60,SZ300394,0.027623155174956504,0.6428571428571429,,,,,,2026-08-19,0.01985295,0.0801838,0.24759303,0.045220528,0.5639609,0.015110321,0.18844606,-0.010257257,-0.1279218,0.98053354,1.0443403,0.9657173,1.0021778,0.86535627,0.7817217,0.7845353,0.8856522,1.0455997,0.995147,0.9090834,0.8021981,0.8295004,0.9627277,0.050194997,0.09828163,0.13816151,0.12880905,0.18053831,0.023147294,0.029818527,0.019517157,0.001171135,-0.007525594,0.5316424,0.8437992,0.6984368,0.0064065303,0.5299595,-0.04144159,-0.043266788,0.012388884,0.15351814,0.25927728,1.0634463,1.0634463,1.0634463,1.0634463,1.3495431,0.9015862,0.72818923,0.5607411,0.5607411,0.5607411,1.0365378,1.0066038,0.9346427,0.96752495,1.1471834,0.9574604,0.81048894,0.6560332,0.74994206,0.7839726,0.6,0.8,0.9,0.93333334,0.55,0.6080178,0.81075335,0.87379026,0.87379026,0.55686843,0.8,0.9,0.95,0.96666664,0.1,0.2,0.1,0.3,0.53333336,0.76666665,0.6,0.8,0.65,0.43333334,-0.6666667,-0.20589282,0.39640537,0.23769084,0.15300418,0.3396942,0.10616742,0.5134486,0.0029110974,0.094239175,0.14295577,0.8,0.7,0.65,0.56666666,0.55,0.2,0.3,0.35,0.43333334,0.45,0.6,0.4,0.3,0.13333334,0.1,0.7854201,0.7883067,0.628864,0.5418184,0.49232918,0.21457991,0.21169332,0.37113604,0.45818165,0.5076708,0.5708402,0.57661337,0.25772795,0.08363671,-0.0153416395,0.94438887,0.88501245,0.8390959,0.8182507,0.8539981,0.08852428,0.16939703,0.26010123,0.23451877,0.21878287,0.5119779,0.6214508,0.99117386,0.9245633,0.8005778,0.5952904,0.409957,0.54983705,0.5293261,0.49769938,0.40470955,0.590043,0.45016292,0.47067395,0.5023006,0.19058087,-0.18008599,0.099674135,0.058652103,-0.00460125
61,SZ300628,0.026831477088922848,0.8571428571428571,,,,,,2026-08-19,0.0,0.046207912,0.0,0.04344546,0.94021696,0.0027624501,0.059783053,-0.040683012,-0.8804339,1.0,1.0434455,0.99723756,1.01784,0.97840726,0.99021447,0.9655952,0.8696661,0.9183663,1.0006053,0.99558336,0.98080456,0.9564325,0.91897726,0.0063351286,0.00971142,0.024129532,0.04802027,0.062577754,0.0024092942,0.0014609045,0.0033524411,0.0047523445,0.0019696075,0.36158374,0.20743859,0.6756046,0.7590464,0.30214775,-0.005423882,-0.0021574057,-0.012652779,-0.025341528,0.022919334,1.0434455,1.0434455,1.0434455,1.0434455,1.0434455,0.9748958,0.9671082,0.90733916,0.8287371,0.80713433,1.0059286,1.0053258,0.99879414,0.99572927,0.98704916,0.99708825,0.98835546,0.96268106,0.92370653,0.8491285,0.6,0.7,0.85,0.9,0.95,0.36621934,0.43087474,0.6807976,0.7976537,0.81615144,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.13333334,0.33333334,0.8,0.8,0.9,0.8666667,0.6666667,-0.35067216,-0.068879426,-0.009246788,0.38257268,0.51305276,-0.4893552,0.04792661,0.41668978,0.7632694,0.5641714,0.6,0.5,0.5,0.5,0.48333332,0.4,0.5,0.5,0.5,0.51666665,0.2,0.0,0.0,0.0,-0.033333335,0.7944536,0.54788107,0.56803566,0.64143115,0.5383096,0.20554636,0.45211896,0.43196434,0.35856885,0.46169043,0.5889073,0.0957621,0.13607131,0.28286228,0.076619126,0.64783096,0.6918469,0.78099793,0.79550236,0.7442179,0.2078993,0.1734862,0.1829499,0.23203526,0.23183353,0.6051246,0.61420214,0.8207403,1.7253242,1.5532905,0.7767848,0.5431495,0.49037108,0.550148,0.525489,0.22321524,0.4568505,0.50962895,0.449852,0.47451103,0.55356956,0.08629899,-0.019257858,0.100296035,0.05097796
62,SH601939,0.026615446465784728,0.7857142857142857,,,,SH601939,建设银行,2026-08-19,0.0066794087,0.019083915,0.350002,0.0066793323,0.349998,0.0057251747,0.3,0.005725251,0.300004,0.99336493,1.0066351,0.9876777,0.9988508,0.97094965,0.94413406,0.9687151,0.935568,0.95791435,0.9825698,0.9727002,0.9815084,0.97207946,0.95250773,0.011734517,0.013881181,0.024927625,0.027134188,0.033702854,0.006480453,0.0042683864,-0.00095518003,0.0011599062,0.0008875318,0.76246566,0.8667345,0.051389772,0.14161646,0.21151169,0.004469277,0.0080921035,0.027565863,0.011101934,0.02131008,1.0066351,1.0066351,1.0407989,1.0407989,1.0407989,0.9604187,0.93553805,0.9337069,0.9076881,0.8685966,0.99106145,0.9789944,1.0015643,0.9897951,0.9765363,0.975419,0.9600744,0.9600744,0.95404094,0.92327744,1.0,1.0,0.8,0.8666667,0.93333334,0.85643566,0.90667653,0.6190293,0.6934965,0.7630756,1.0,1.0,0.3,0.53333336,0.76666665,0.2,0.1,0.5,0.06666667,0.46666667,0.8,0.9,-0.2,0.46666667,0.3,0.8074225,-0.17635517,0.18244457,0.20054536,0.48522568,0.80786204,0.68231887,0.3690351,0.4656238,0.30961564,0.8,0.8,0.65,0.6,0.55,0.2,0.2,0.35,0.4,0.45,0.6,0.6,0.3,0.2,0.1,0.8611105,0.87499934,0.5644172,0.5752829,0.5274672,0.13888946,0.12500064,0.4355828,0.42471713,0.4725328,0.7222211,0.74999875,0.12883443,0.15056574,0.054934356,0.76056874,0.8252962,0.90097743,0.9004931,0.7882438,0.15661582,0.18947147,0.30377823,0.2752938,0.24367517,0.5475451,0.7382757,1.1741912,1.0199082,1.0351679,0.7498823,0.42872912,0.53773445,0.51866126,0.5112316,0.25011775,0.5712709,0.46226555,0.48133874,0.48876843,0.49976453,-0.14254177,0.07546892,0.037322495,0.022463148
63,SZ000651,0.026436032832058077,0.7857142857142857,,,,,,2026-08-19,0.023278823,0.029717727,0.7833312,0.0042100605,0.14166832,0.002228843,0.07500045,0.021297606,0.71666336,0.97725075,1.0041143,0.9750726,0.99403954,0.9736205,0.9745879,0.9888675,0.9327198,0.9409489,0.9748789,0.97579855,0.98449886,0.9758066,0.9485599,0.014460569,0.010417458,0.01770091,0.023047592,0.034555886,0.0056147617,0.0005192237,-0.0011367212,0.0011018419,0.0013902765,0.376905,0.022771778,0.14433935,0.1771288,0.49369434,0.013891562,0.021864925,0.026300011,0.008216699,0.010426956,1.0041143,1.0041143,1.0280733,1.0280733,1.0280733,0.9586161,0.9586161,0.9586161,0.91360116,0.87778276,0.9790897,0.9817519,0.9930302,0.98770535,0.9807353,0.96558577,0.9687316,0.9729912,0.9651019,0.91674685,1.0,1.0,0.85,0.9,0.95,0.90957254,0.90957254,0.5958188,0.7547588,0.81320655,1.0,1.0,0.3,0.53333336,0.76666665,0.6,0.8,0.9,0.06666667,0.3,0.4,0.2,-0.6,0.46666667,0.46666667,0.89745384,0.7987762,0.75333977,0.4906509,0.16900766,0.84915215,0.7803815,0.58258677,0.4987881,0.41797546,0.6,0.4,0.35,0.5,0.46666667,0.4,0.6,0.65,0.46666667,0.51666665,0.2,-0.2,-0.3,0.033333335,-0.05,0.80448014,0.6767798,0.52979267,0.6306416,0.5552037,0.19551985,0.32322016,0.4702073,0.36935842,0.4447963,0.6089603,0.35355967,0.059585366,0.26128313,0.11040738,0.5212821,0.4950633,0.6238691,0.6538524,0.63994473,0.2699348,0.18826807,0.24474771,0.23500596,0.19907239,1.8277079,1.8633587,1.3380164,1.2802715,1.1379496,0.90814245,0.63535625,0.56054,0.5735552,0.53356606,0.09185753,0.36464375,0.43946,0.42644483,0.4664339,0.81628495,0.27071252,0.12108,0.14711033,0.06713215
64,SH600028,0.026140404481190843,0.8571428571428571,,,,SH600028,中国石化,2026-08-19,0.017751483,0.01972384,0.90000135,0.0,0.0,0.0019723575,0.09999866,0.01972384,1.0,0.98255813,1.0,0.9806202,0.9930919,0.9787589,0.9650145,1.0037484,0.9358601,0.9229487,0.97742605,0.98213243,0.9926697,0.9852006,0.94942385,0.013634681,0.010944699,0.017781261,0.024485128,0.042441122,0.0077467845,-0.0006032831,-0.0018826758,0.000767385,0.001816368,0.80703616,0.027851343,0.39236832,0.07612435,0.5586422,0.0070803757,0.020582346,0.02521571,0.0036723195,-0.0030066995,1.0,1.0098027,1.0330142,1.0330142,1.0330142,0.9571378,0.9571378,0.9571378,0.91090375,0.8583208,0.9843399,0.9907538,1.0058309,1.0041649,0.9920866,0.9684298,0.97042894,0.9771762,0.9684298,0.9122866,1.0,1.0,0.65,0.7,0.85,1.0,0.8138665,0.5648949,0.7296368,0.81101644,1.0,0.4,0.4,0.6,0.8,0.4,0.7,0.85,0.06666667,0.41666666,0.6,-0.3,-0.45,0.53333336,0.38333333,0.80205405,0.70927244,0.43367228,0.18703683,-0.081361085,0.571175,0.40542942,0.12396885,0.38955346,0.37388474,0.8,0.7,0.55,0.53333336,0.51666665,0.2,0.3,0.4,0.4,0.45,0.6,0.4,0.15,0.13333334,0.06666667,0.73831725,0.7058825,0.4899777,0.5934465,0.55602664,0.26168275,0.29411754,0.5100223,0.4065535,0.44397333,0.4766345,0.41176495,-0.020044599,0.18689297,0.112053335,0.60752296,0.62802255,0.71672994,0.822349,0.868805,0.23002215,0.17686774,0.17586043,0.27371585,0.25036296,1.15565,1.0930321,1.231998,1.312075,1.0937916,0.78246117,0.51598054,0.50501126,0.51922035,0.4986792,0.2175388,0.48401946,0.49498874,0.48077962,0.5013208,0.5649224,0.031961057,0.01002254,0.03844076,-0.002641615
65,SH601018,0.02608897115727948,0.8571428571428571,,,,SH601018,宁波港,2026-08-19,0.01801802,0.024024026,0.75,0.0060060066,0.25,0.0,0.0,0.012012013,0.5,0.9823009,1.0058997,0.9823009,0.9961985,0.9815196,1.0,1.0061603,0.973306,1.0308008,0.98562634,0.98829573,1.0007187,0.9976044,0.9883984,0.0083408905,0.007866843,0.016199593,0.017265005,0.025371777,0.003285412,-0.00073423993,-0.0017924695,8.451084e-05,0.00015227818,0.38787773,0.079852134,0.4285124,0.0018569197,0.010986856,0.0078028655,0.015008369,0.016309746,0.0011701846,0.00710941,1.0058997,1.0058997,1.0408045,1.0408045,1.0408045,0.97382236,0.972677,0.972677,0.9524027,0.91010654,0.9885011,0.9967146,1.0110884,1.0086242,1.0086242,0.98110884,0.9815196,0.984805,0.9815196,0.9671458,1.0,0.95,0.5,0.51666665,0.6166667,0.81607866,0.8224196,0.40105668,0.53841954,0.6877951,1.0,0.3,0.4,0.6,0.06666667,0.4,0.5,0.75,0.06666667,0.38333333,0.6,-0.2,-0.35,0.53333336,-0.31666666,0.784119,0.3857037,0.34158573,0.3938839,0.29588845,0.6280205,0.35666937,0.29770634,0.34582448,0.1330662,0.6,0.4,0.45,0.53333336,0.53333336,0.2,0.5,0.4,0.36666667,0.4,0.4,-0.1,0.05,0.16666667,0.13333334,0.7999989,0.5,0.4794519,0.5528454,0.47491637,0.20000114,0.5,0.5205481,0.44715458,0.52508366,0.59999776,0.0,-0.041096196,0.10569087,-0.050167263,0.5997747,0.5756657,0.5802988,0.631775,0.64133865,0.24045518,0.17748685,0.15064546,0.19984038,0.17341384,1.5165641,1.084389,1.0646104,0.8841332,0.8781071,0.642295,0.6092848,0.5546722,0.55651903,0.50946236,0.35770503,0.39071518,0.44532782,0.44348097,0.49053764,0.28458998,0.21856962,0.109344356,0.11303804,0.018924722
66,SH600025,0.023981000303134704,0.8571428571428571,,,,SH600025,华能水电,2026-08-19,0.00930716,0.01964838,0.47368586,0.0041364883,0.21052566,0.006204732,0.31578848,0.011375404,0.5789487,0.9907787,1.0040983,0.9846311,0.9986028,0.9934906,0.9991863,1.0471928,0.9723352,0.95199347,0.98974776,0.99332786,1.009886,1.0105777,0.9834011,0.008108171,0.0072655347,0.020002784,0.020858727,0.038776506,0.0014646109,-0.0009073624,-0.0028160308,-0.0006712099,0.00095370493,0.08157157,0.14296767,0.69368434,0.08024958,0.1844975,0.0073230304,0.010755246,0.01686623,-0.000845142,-0.011535414,1.0040983,1.014741,1.0535846,1.064232,1.064232,0.976584,0.976584,0.976584,0.9652817,0.88713473,0.99609435,0.99934906,1.0309194,1.0374287,1.0161107,0.98356384,0.9884459,0.9930024,0.9930024,0.94629776,1.0,0.9,0.5,0.43333334,0.65833336,0.85104686,0.6136766,0.3041013,0.35086578,0.6373067,1.0,0.4,0.05,0.3,0.65,0.6,0.8,0.9,0.033333335,0.36666667,0.4,-0.4,-0.85,0.26666668,0.28333333,0.7028124,0.44159952,0.5988857,0.42982167,0.19484314,0.4790814,0.31869534,-0.049268227,0.17561272,0.13776693,0.6,0.5,0.4,0.5,0.53333336,0.4,0.4,0.5,0.36666667,0.38333333,0.2,0.1,-0.1,0.13333334,0.15,0.5869571,0.5061732,0.35643578,0.55246913,0.53806454,0.41304287,0.4938268,0.6435642,0.44753084,0.46193546,0.17391424,0.012346359,-0.28712848,0.104938306,0.076129064,0.63744354,0.6147875,0.73555017,0.9404529,0.9842265,0.21317427,0.14475375,0.18304315,0.3759982,0.35566834,0.7342076,0.707729,0.8598968,1.2542025,1.0350921,0.7298284,0.5205422,0.46790206,0.4845604,0.49702206,0.2701716,0.47945777,0.53209794,0.5154396,0.5029779,0.45965677,0.04108446,-0.06419584,-0.0308792,-0.005955848
67,SH600941,0.022816365998559875,0.7142857142857143,,,,SH600941,中国移动,2026-08-19,0.0138771925,0.020450715,0.6785676,0.001356434,0.06632697,0.0052170893,0.25510547,0.017737849,0.86734605,0.98631275,1.0013379,0.9811671,0.99421424,0.9901912,0.9878637,0.9682461,0.9256858,0.9782212,0.9935827,0.9920865,0.9923982,0.9792492,0.9659588,0.008694361,0.006773111,0.012627724,0.024871847,0.037387386,0.00017454343,0.00053099054,0.0004343151,0.0021355767,0.0003794373,0.0010075618,0.056338936,0.041402616,0.5713681,0.031414464,0.0060681603,0.0055240383,0.0034757827,-0.010215015,0.022847835,1.0098083,1.0098083,1.0229818,1.0229818,1.0229818,0.9784945,0.9752349,0.9651514,0.90564144,0.8786501,1.0010973,0.9960765,1.0015461,0.9960765,0.99582714,0.9875479,0.9875479,0.98478806,0.96046555,0.92595184,0.8,0.9,0.75,0.8333333,0.8333333,0.68677306,0.7163044,0.60260004,0.80414426,0.840771,0.4,0.7,0.4,0.6,0.8,0.8,0.3,0.05,0.06666667,0.38333333,-0.4,0.4,0.35,0.53333336,0.41666666,0.8366342,0.61119014,0.653214,0.31096315,0.18498752,0.8673374,0.6992271,0.51127213,0.47362074,0.44720826,0.4,0.4,0.5,0.56666666,0.48333332,0.6,0.6,0.5,0.43333334,0.5,-0.2,-0.2,0.0,0.13333334,-0.016666668,0.5933539,0.5719916,0.5801846,0.62327623,0.5191576,0.4066461,0.4280084,0.41981542,0.37672374,0.4808424,0.18670781,0.1439832,0.16036914,0.24655251,0.03831518,0.7800523,0.7651683,0.958113,1.0074685,0.8847895,0.29625544,0.21789703,0.35479537,0.3777727,0.30913457,0.84141326,0.8879939,0.8900098,0.88136935,0.8764897,0.5842549,0.5127864,0.43564034,0.51588255,0.5149459,0.4157451,0.48721364,0.56435966,0.48411742,0.48505408,0.16850981,0.025572743,-0.12871934,0.031765148,0.029891852
68,SH601985,0.022226687939993734,0.8571428571428571,,,,SH601985,中国核电,2026-08-19,-0.006802682,0.007936444,-0.8571448,0.0,0.0,0.0011337628,0.14285524,-0.005668919,-0.7142895,1.0068493,1.0068493,0.99885845,1.0014124,1.0054694,1.006381,1.0355515,0.9972652,0.98085696,1.0030993,1.0057429,1.0139927,1.0117898,1.0119113,0.0030642934,0.0042333477,0.011967196,0.014180678,0.016546747,-0.0008204197,-0.000856333,-0.0013988946,5.232105e-05,-0.00010546845,0.17920555,0.37508434,0.47824803,0.0010550198,0.012391382,-0.0014585215,-0.0018894392,-0.00070321537,-0.012548397,-0.008799966,1.0075221,1.0148152,1.051545,1.051545,1.0532514,0.998629,0.998629,0.998629,0.98150307,0.97272795,1.006381,1.0085689,1.0244303,1.0251595,1.0315405,1.0007293,1.0016409,1.0052872,1.0007293,0.9979945,0.2,0.1,0.05,0.2,0.25,0.15416816,0.08470445,0.025909757,0.26408356,0.33868486,0.2,0.4,0.4,0.6,0.28333333,0.6,0.8,0.9,0.13333334,0.016666668,-0.4,-0.4,-0.5,0.46666667,0.26666668,0.35406506,0.61227137,0.5453389,0.49521488,0.44150943,0.14803499,0.25351626,0.11004462,0.29734856,0.17637742,0.4,0.5,0.4,0.46666667,0.45,0.6,0.5,0.6,0.5,0.5,-0.2,0.0,-0.2,-0.033333335,-0.05,0.3500003,0.4222221,0.35766375,0.5059762,0.51865005,0.64999974,0.5777779,0.64233625,0.49402383,0.48134997,-0.29999942,-0.15555578,-0.2846725,0.011952357,0.037300073,1.015225,1.319387,1.7043719,1.8584535,2.213632,0.13744724,0.43856937,0.71026903,0.7285712,0.80134165,0.7070591,0.56985354,1.0401597,1.2974206,1.1168975,0.34634158,0.13504516,0.42350927,0.46735436,0.49283028,0.6536584,0.8649548,0.57649076,0.53264564,0.5071697,-0.30731684,-0.7299097,-0.15298146,-0.06529129,-0.01433947
69,SH600036,0.022035855963251107,0.7857142857142857,,,,SH600036,招商银行,2026-08-19,0.015564161,0.019455241,0.79999834,0.0,0.0,0.00389108,0.20000163,0.019455241,1.0,0.9846744,1.0,0.98084295,0.99203837,0.98849475,0.9946309,0.9887632,0.943279,0.91992337,0.98528093,0.9890125,0.9991141,0.98699266,0.96165484,0.009928998,0.007940083,0.015434172,0.023995277,0.035494745,0.0015071818,-0.001068943,-0.0014863439,0.0013938145,0.0012537657,0.057605032,0.16613856,0.3245936,0.26149303,0.38054365,0.011704689,0.01579776,0.015006152,-0.007202979,0.0013590474,1.0,1.0030593,1.035743,1.035743,1.035743,0.97138387,0.97138387,0.97138387,0.927965,0.8771459,0.9922378,0.99499905,1.0113902,1.0016721,0.9940173,0.97756475,0.98149186,0.98993677,0.96918124,0.93283224,1.0,1.0,0.65,0.76666665,0.8833333,1.0,0.90341884,0.44463196,0.66836447,0.77463,1.0,0.3,0.3,0.53333336,0.76666665,0.8,0.9,0.95,0.06666667,0.41666666,0.2,-0.6,-0.65,0.46666667,0.35,0.63506067,0.48232198,0.778867,0.2869062,-0.048858777,0.73374224,0.6048595,0.37999132,0.32747757,0.32206887,0.6,0.6,0.6,0.6,0.53333336,0.4,0.4,0.4,0.4,0.45,0.2,0.2,0.2,0.2,0.083333336,0.64150953,0.5479453,0.5292473,0.5908587,0.5642145,0.3584905,0.45205468,0.47075272,0.40914127,0.4357855,0.283019,0.09589064,0.058494546,0.18171744,0.12842903,0.5598112,0.5476069,0.70784295,0.75149524,0.76436925,0.25243327,0.18631443,0.24692424,0.24457866,0.20962496,1.4791224,1.6977282,1.1333445,1.008444,0.89837015,0.86639273,0.59879404,0.5234077,0.53975517,0.52216667,0.13360728,0.40120596,0.4765923,0.4602448,0.47783336,0.7327854,0.1975881,0.046815414,0.079510376,0.044333298
70,SZ000301,0.021815564662262383,0.7142857142857143,,,,,,2026-08-19,0.023791257,0.060629334,0.39240506,0.030698398,0.5063291,0.0061396793,0.101265825,-0.0007674599,-0.012658228,0.97676164,1.0299851,0.97076464,1.0043421,0.96849406,0.9436043,0.8865785,0.9609326,0.9322621,0.9616887,0.97132957,0.9340265,0.91825247,0.91018695,0.02543863,0.023639994,0.04499158,0.046832465,0.043508038,0.015154382,-0.0011456709,0.0061116875,0.0036960486,0.0010027465,0.88721544,0.021529626,0.6458443,0.4827064,0.1620105,0.008002523,0.033825975,0.00791251,0.028154833,0.06023205,1.0299851,1.0306684,1.0306684,1.0306684,1.0410594,0.9234427,0.9234427,0.8438554,0.8357045,0.80950296,0.98008823,0.9853812,0.97385,0.9672338,0.94391936,0.94398236,0.94820416,0.8899811,0.87006927,0.87006927,1.0,0.9,0.95,0.96666664,0.96666664,0.71856236,0.71398306,0.8358339,0.8426972,0.8226809,1.0,0.3,0.65,0.76666665,0.48333332,0.4,0.7,0.2,0.23333333,0.4,0.6,-0.4,0.45,0.53333336,0.083333336,0.85536593,0.8563464,0.29098633,0.10548877,0.43990925,0.63827693,0.6068714,0.43130484,0.37815312,0.44981182,0.8,0.7,0.65,0.6,0.53333336,0.2,0.3,0.35,0.4,0.46666667,0.6,0.4,0.3,0.2,0.06666667,0.674825,0.6366412,0.6417323,0.5269331,0.52246606,0.32517496,0.36335883,0.35826775,0.4730669,0.47753397,0.34965006,0.27328238,0.2834645,0.053866193,0.04493208,0.59080577,0.65115184,0.65863955,0.7256599,0.69312733,0.2398407,0.19784969,0.19544427,0.2255194,0.39526263,0.8113478,0.7242548,0.71081585,0.9270701,1.7306399,0.80738515,0.61104923,0.549128,0.44470355,0.5321935,0.19261487,0.38895077,0.45087203,0.5552965,0.4678065,0.61477023,0.22209848,0.09825594,-0.11059291,0.064387
