,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-08-12,SH600000,-0.0010585261324675365,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260812_16,627f052841004af7b34bcc2d74991a3b,0.177,,,
1,2026-08-12,SH600018,0.06318565458059311,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
2,2026-08-12,SH600016,0.0690440908074379,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
3,2026-08-12,SH600015,0.025363046675920486,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
4,2026-08-12,SH600011,0.016354521736502647,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
5,2026-08-12,SH600010,0.038729965686798096,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
6,2026-08-12,SH600009,-0.04943365231156349,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
7,2026-08-12,SH600000,-0.013125250115990639,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
8,2026-08-12,SZ302132,-0.01426049103667143,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
9,2026-08-12,SZ301308,0.14458439043675633,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
10,2026-08-12,SZ301269,0.09625683972915161,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
11,2026-08-12,SZ301236,-0.02908613513052504,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
12,2026-08-12,SH600019,-0.032043393701314926,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
13,2026-08-12,SZ301165,-0.14269834028042125,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
14,2026-08-12,SZ300896,-0.13862905642824183,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
15,2026-08-12,SZ300866,-0.08345306144321978,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
16,2026-08-12,SZ300832,-0.09671349644285505,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
17,2026-08-12,SZ300803,-0.08650532779329283,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
18,2026-08-12,SZ300760,-0.07559580974353183,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
19,2026-08-12,SZ300750,-0.016848447739030017,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
20,2026-08-12,SZ300661,0.09149996225716098,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
21,2026-08-12,SZ300628,0.061737211048138736,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
22,2026-08-12,SZ300502,0.4250643632545584,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
23,2026-08-12,SZ300498,0.006115635696494755,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
24,2026-08-12,SZ300476,0.04428131914849921,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
25,2026-08-12,SZ300999,0.02908912735446666,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
26,2026-08-12,SZ300450,-0.04407038411693124,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
27,2026-08-12,SH600023,0.006224256008863449,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
28,2026-08-12,SH600026,0.01752336323261261,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
29,2026-08-12,SH600219,-0.05379877984523773,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
30,2026-08-12,SH600196,-0.00462607154622674,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
31,2026-08-12,SH600188,-0.06270946562290192,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
32,2026-08-12,SH600183,-0.07049006223678589,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
33,2026-08-12,SH600176,-0.03412655368447304,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
34,2026-08-12,SH600160,-0.005905572324991226,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
35,2026-08-12,SH600150,-0.015743130818009377,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
36,2026-08-12,SH600118,-0.07809512317180634,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
37,2026-08-12,SH600115,0.0017861903179436922,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
38,2026-08-12,SH600111,0.05113362520933151,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
39,2026-08-12,SH600104,-0.08654122799634933,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
40,2026-08-12,SH600025,0.009904490783810616,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
41,2026-08-12,SH600089,0.03500623255968094,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
42,2026-08-12,SH600066,-0.0046945675276219845,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
43,2026-08-12,SH600061,-0.02047378569841385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
44,2026-08-12,SH600050,-0.045672256499528885,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
45,2026-08-12,SH600048,-0.055512916296720505,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
46,2026-08-12,SH600039,-0.005564210470765829,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
47,2026-08-12,SH600036,0.012247930280864239,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
48,2026-08-12,SH600031,-0.03208979591727257,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
49,2026-08-12,SH600030,-0.04927777126431465,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
50,2026-08-12,SH600029,0.01804717443883419,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
51,2026-08-12,SH600028,0.008083951659500599,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
52,2026-08-12,SH600027,0.010653226636350155,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
53,2026-08-12,SH600085,-0.032358575612306595,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
54,2026-08-12,SH600221,0.04792599380016327,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260812_13,6b930252b2ad4447868632453fb333c9,0.141,,,
55,2026-08-12,SZ300442,0.05420161966885063,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260812_13,4ec7ff71e918437da51c02c9ff262fce,0.122,,,
