,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-06-18,SH600000,-0.0015784220917731998,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260619_18,6f0919e9308c4b119f21642aab43eeb0,0.053,,,
1,2026-06-18,SZ000596,0.01662343554198742,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
2,2026-06-18,SZ000568,-0.014909419231116772,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
3,2026-06-18,SZ000538,0.01575431413948536,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
4,2026-06-18,SZ000425,0.010535139590501785,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
5,2026-06-18,SZ000408,-0.052077893167734146,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
6,2026-06-18,SZ000338,-0.014455117285251617,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
7,2026-06-18,SZ000617,0.12146378308534622,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
8,2026-06-18,SZ000333,0.022907108068466187,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
9,2026-06-18,SZ000166,-0.002610515570268035,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
10,2026-06-18,SZ000157,-0.006661534775048494,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
11,2026-06-18,SZ000100,-0.04235367476940155,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
12,2026-06-18,SZ000063,0.02996182069182396,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
13,2026-06-18,SZ000002,0.006139618344604969,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
14,2026-06-18,SZ000001,-0.010472794063389301,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260619_15,c8c4bc95d81446da92daf6bb4df3abd8,0.068,,,
