,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-08-28,SH600000,0.005272528659704147,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260831_21,51cfa163bd5643d7b386a026f8e91ac8,0.119,,,
1,2026-08-28,SH601066,0.04176250845193863,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
2,2026-08-28,SH601077,0.06261394172906876,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
3,2026-08-28,SH601088,0.009535306133329868,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
4,2026-08-28,SH601100,0.0071781110018491745,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
5,2026-08-28,SH601111,-0.05484593287110329,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
6,2026-08-28,SH601117,0.019871490076184273,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
7,2026-08-28,SH601127,-0.02662457711994648,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
8,2026-08-28,SH601136,-0.013540463522076607,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
9,2026-08-28,SH601138,-0.10464826226234436,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
10,2026-08-28,SH601166,-0.00042445771396160126,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
11,2026-08-28,SH601169,0.028267430141568184,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
12,2026-08-28,SH601186,-0.03448712080717087,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
13,2026-08-28,SH601211,-0.006489603314548731,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
14,2026-08-28,SH601059,0.013823073357343674,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
15,2026-08-28,SH601225,-0.036993399262428284,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
16,2026-08-28,SH601238,-0.0502275750041008,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
17,2026-08-28,SH601288,0.0644514411687851,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
18,2026-08-28,SH601318,0.01954890787601471,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
19,2026-08-28,SH601319,0.01136659737676382,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
20,2026-08-28,SH601328,0.024718957021832466,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
21,2026-08-28,SH601336,-0.021636102348566055,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
22,2026-08-28,SH601360,0.023837225511670113,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
23,2026-08-28,SH601377,-0.01673387549817562,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
24,2026-08-28,SH601390,-0.02976805716753006,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
25,2026-08-28,SH601398,0.040725622326135635,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
26,2026-08-28,SH601456,0.0879797413945198,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
27,2026-08-28,SH601600,-0.1125773936510086,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
28,2026-08-28,SH601601,-0.0009472892852500081,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
29,2026-08-28,SH601229,0.06988118588924408,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
30,2026-08-28,SH601058,0.002892275806516409,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
31,2026-08-28,SH601021,-0.010299799963831902,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
32,2026-08-28,SH601018,0.03670243173837662,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
33,2026-08-28,SH600588,0.03867344558238983,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260831_19,6258d1a46b924432847c2bd09b595cc7,0.089,,,
